HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.time.1,Answer.time.10,Answer.time.2,Answer.time.3,Answer.time.4,Answer.time.5,Answer.time.6,Answer.time.7,Answer.time.8,Answer.time.9,Approve,Reject
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3IAS3U3I0RXJ14ZQX6DBVI11VML2B2,A2G5J6PGZP3UAI,Approved,Mon Nov 21 16:56:57 PST 2022,Mon Nov 21 16:57:14 PST 2022,Thu Nov 24 16:57:14 PST 2022,Thu Nov 24 16:58:04 PST 2022,,,17,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3DL65MZB8PWU6P3C4Q4783G854FECA,A2G8C3OQ6G89H8,Approved,Thu Oct 27 10:59:14 PDT 2022,Thu Oct 27 10:59:25 PDT 2022,Sun Oct 30 10:59:25 PDT 2022,Sun Oct 30 10:59:56 PDT 2022,,,11,100% (1/1),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3YJ6NA41JNXLBUY8NW14PJS7EUPPJM,A2GEYTM6U8KE4J,Approved,Sat Nov 19 19:20:16 PST 2022,Sat Nov 19 19:20:24 PST 2022,Tue Nov 22 19:20:24 PST 2022,Tue Nov 22 19:20:30 PST 2022,,,8,100% (1/1),100% (1/1),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3CFJTT4SX570ADA29SMNDWMM1RYI7C,A2GGT62DKPWF3D,Approved,Mon Nov 21 10:36:12 PST 2022,Mon Nov 21 10:36:38 PST 2022,Thu Nov 24 10:36:38 PST 2022,Thu Nov 24 10:36:52 PST 2022,,,26,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3HOSI13XHB5ZJBVQ8ROYMRG5VZNDDW,A2GHMJO7GG70CV,Approved,Mon Nov 21 21:13:28 PST 2022,Mon Nov 21 21:13:33 PST 2022,Thu Nov 24 21:13:33 PST 2022,Thu Nov 24 21:14:04 PST 2022,,,5,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3MAOD8E572RM3TRKOL3DC3VRKC9NXB,A2GHSYLBBX5WQO,Approved,Thu Oct 27 06:25:10 PDT 2022,Thu Oct 27 06:25:24 PDT 2022,Sun Oct 30 06:25:24 PDT 2022,Sun Oct 30 06:25:52 PDT 2022,,,14,100% (1/1),0% (0/0),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3PJUZCGDJIXBZQMIF38GE3JEVY989Q,A2GQ1H3EOBL5VX,Submitted,Mon Nov 28 07:23:24 PST 2022,Mon Nov 28 07:23:53 PST 2022,Thu Dec 01 07:23:53 PST 2022,,,,29,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3PH3VY7DJXE1VI0DH4IL57OTLQCWZD,A2GRL5KL642EVA,Approved,Thu Oct 27 11:40:59 PDT 2022,Thu Oct 27 11:41:58 PDT 2022,Sun Oct 30 11:41:58 PDT 2022,Sun Oct 30 11:42:58 PDT 2022,,,59,100% (3/3),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3LRLIPTPE2Q9ZAYOGYJJ033PTVZAKV,A2GVO6BRFZYBAD,Approved,Mon Nov 14 18:34:24 PST 2022,Mon Nov 14 18:35:04 PST 2022,Thu Nov 17 18:35:04 PST 2022,Thu Nov 17 18:35:24 PST 2022,,,40,100% (2/2),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3TMSXRD2XIH40MF59T9TDD4H86LW10,A2GXTG7YEOEHJG,Approved,Wed Oct 26 20:34:54 PDT 2022,Wed Oct 26 20:36:10 PDT 2022,Sat Oct 29 20:36:10 PDT 2022,Sat Oct 29 20:36:26 PDT 2022,,,76,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3H7Z272LXJOR6KM8QHDH5Y5ZIHVLPH,A2H1BG5GKN42ME,Approved,Sat Nov 19 05:39:05 PST 2022,Sat Nov 19 05:59:21 PST 2022,Tue Nov 22 05:59:21 PST 2022,Tue Nov 22 05:59:26 PST 2022,,,1216,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3FFJ6VRILD5MS2AIOT1EYHCZT7R0IH,A2H272GD8SU91P,Approved,Sat Nov 19 19:55:44 PST 2022,Sat Nov 19 19:56:30 PST 2022,Tue Nov 22 19:56:30 PST 2022,Tue Nov 22 19:57:30 PST 2022,,,46,100% (2/2),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3300DTYQTEYY0QDV9852S85PFC7EQY,A2H5OM1D6SDAOD,Approved,Fri Nov 25 00:14:45 PST 2022,Fri Nov 25 00:15:03 PST 2022,Mon Nov 28 00:15:03 PST 2022,Mon Nov 28 00:15:17 PST 2022,,,18,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3II4UPYCOVOT8KZVDDUIMQN4A87QDT,A2H5Z2CJVIL2MV,Approved,Tue Nov 01 20:49:25 PDT 2022,Tue Nov 01 20:49:56 PDT 2022,Fri Nov 04 20:49:56 PDT 2022,Fri Nov 04 20:50:53 PDT 2022,,,31,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3WYGZ5XF38WDZ6KIXY5AL3XVG0ZKST,A2H7L04MC7QK6F,Approved,Fri Nov 18 20:48:08 PST 2022,Fri Nov 18 20:48:43 PST 2022,Mon Nov 21 20:48:43 PST 2022,Mon Nov 21 20:49:26 PST 2022,,,35,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3KV0LJBBHE2WOFK83LILA6K3LU9RMZ,A2HH5EDJ6YKX7J,Submitted,Mon Nov 28 13:58:45 PST 2022,Mon Nov 28 13:58:59 PST 2022,Thu Dec 01 13:58:59 PST 2022,,,,14,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3LWJHTCVCO3Q64DR4JP8AQQPLGUQF0,A2HHA9EDBXOU7P,Approved,Wed Oct 26 21:37:38 PDT 2022,Wed Oct 26 21:38:06 PDT 2022,Sat Oct 29 21:38:06 PDT 2022,Sat Oct 29 21:38:29 PDT 2022,,,28,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3LRKMWOKBHYFJ2263KTEH084I7FZ29,A2HI2QCOFJJ80O,Approved,Mon Oct 31 07:24:25 PDT 2022,Mon Oct 31 07:24:34 PDT 2022,Thu Nov 03 07:24:34 PDT 2022,Thu Nov 03 07:25:18 PDT 2022,,,9,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3M1CVSFP6CMVADWJT33GWPFYRVSQAR,A2HJ3P49XKER77,Approved,Wed Nov 09 14:44:17 PST 2022,Wed Nov 09 14:44:29 PST 2022,Sat Nov 12 14:44:29 PST 2022,Sat Nov 12 14:44:30 PST 2022,,,12,100% (2/2),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3ATTHHXXWM5UPSGTR5QL7VZA3G4XI5,A2HPJY0BIXPKJ3,Approved,Sun Nov 20 19:28:17 PST 2022,Sun Nov 20 19:31:02 PST 2022,Wed Nov 23 19:31:02 PST 2022,Wed Nov 23 19:31:46 PST 2022,,,165,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3NPFYT4IZOLGT1AY1HQIMJMULSPXG1,A2HQUDV8G4CNYC,Approved,Sat Nov 05 06:09:21 PDT 2022,Sat Nov 05 06:10:02 PDT 2022,Tue Nov 08 05:10:02 PST 2022,Tue Nov 08 05:10:50 PST 2022,,,41,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3H7XDTSHKO814158RCUWK08NGMSWGC,A2HRC47IPWURNV,Approved,Wed Nov 23 18:44:49 PST 2022,Wed Nov 23 18:46:25 PST 2022,Sat Nov 26 18:46:25 PST 2022,Sat Nov 26 18:46:48 PST 2022,,,96,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3E7TUJ2EGO3NGLI9WBJW0VXF3LW9DC,A2HXU8AXXD07MT,Approved,Sat Nov 12 09:36:15 PST 2022,Sat Nov 12 09:36:22 PST 2022,Tue Nov 15 09:36:22 PST 2022,Tue Nov 15 09:37:16 PST 2022,,,7,100% (1/1),100% (1/1),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3CCZ6YKWRJ0SC83GH51D2J9NRSC95V,A2I771NP32KGW8,Approved,Sun Nov 20 20:22:32 PST 2022,Sun Nov 20 20:22:56 PST 2022,Wed Nov 23 20:22:56 PST 2022,Wed Nov 23 20:23:46 PST 2022,,,24,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3EG49X3516TEW8LSP4HWAS95VY06XU,A2I7I3RJ1FYRJR,Approved,Tue Nov 22 06:45:46 PST 2022,Tue Nov 22 06:46:31 PST 2022,Fri Nov 25 06:46:31 PST 2022,Fri Nov 25 06:47:22 PST 2022,,,45,100% (1/1),100% (1/1),100% (1/1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3QECW5O0KTIBWNCUFB6UTJAZGU35T0,A2IDRM1KDP63QG,Approved,Thu Oct 27 05:03:38 PDT 2022,Thu Oct 27 05:03:59 PDT 2022,Sun Oct 30 05:03:59 PDT 2022,Sun Oct 30 05:04:48 PDT 2022,,,21,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3E47SOBEY2D6MU5Y09UYTIE01YXCIY,A2IF42XX6F4OV5,Approved,Tue Nov 15 10:33:18 PST 2022,Tue Nov 15 10:33:34 PST 2022,Fri Nov 18 10:33:34 PST 2022,Fri Nov 18 10:34:32 PST 2022,,,16,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3Q5C1WP23YIAN30LDSMKNDR4QXB510,A2IG8PGEUQ33W3,Approved,Fri Nov 04 04:05:28 PDT 2022,Fri Nov 04 04:05:45 PDT 2022,Mon Nov 07 03:05:45 PST 2022,Mon Nov 07 03:06:39 PST 2022,,,17,100% (1/1),100% (1/1),0% (0/0),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,326O153BMUF4BH9Q4MZIS9YQUB5DE5,A2IGV99S52E1B,Approved,Wed Nov 16 08:28:58 PST 2022,Wed Nov 16 08:29:47 PST 2022,Sat Nov 19 08:29:47 PST 2022,Sat Nov 19 08:30:20 PST 2022,,,49,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3VNL7UK1XR03YK5JLNJ3FV1C9KJTF5,A2IKARDHEHTGYI,Approved,Mon Nov 14 09:56:47 PST 2022,Mon Nov 14 09:56:58 PST 2022,Thu Nov 17 09:56:58 PST 2022,Thu Nov 17 09:57:21 PST 2022,,,11,100% (1/1),100% (1/1),0% (0/0),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3X4JMASXCYQC5UWCIJ9XCU8MTLF0BJ,A2IR877ENKDHPD,Approved,Fri Oct 28 02:21:40 PDT 2022,Fri Oct 28 02:22:05 PDT 2022,Mon Oct 31 02:22:05 PDT 2022,Mon Oct 31 02:22:08 PDT 2022,,,25,100% (2/2),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3ZWFC4W1U6OQI5SRHYE8FG0UOY6FRZ,A2J0BX5CCT0EDJ,Submitted,Tue Nov 29 03:20:22 PST 2022,Tue Nov 29 03:20:27 PST 2022,Fri Dec 02 03:20:27 PST 2022,,,,5,0% (0/0),0% (0/0),0% (0/0),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
3IKMEYR0M7CI7N5RDHL261O2Y6K2KR,3Z2MMRQPGP2237OLMF8NKV2RWJF8FR,Demand investigation of disordered stops in navigation services,What is the maximum number of stops do you need between starting point and destination in a navigation service?,navigation   disordered stops,$0.02 ,Wed Oct 26 20:24:48 PDT 2022,2000,BatchId:4912774;OriginalHitTemplateId:928390912;,86400,259200,Tue Jan 24 19:24:48 PST 2023,,,3IRIK4HM3M1QTAAXY8L9WFOVVZUC6J,A2J13MNIG40YCP,Submitted,Tue Nov 29 06:03:05 PST 2022,Tue Nov 29 06:03:27 PST 2022,Fri Dec 02 06:03:27 PST 2022,,,,22,0% (0/0),0% (0/0),0% (0/0),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
